,Unnamed: 0,Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,Year,Month,Date
90244,90244,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,8.4,0.0,,,1.0,,,,,,1108446,1955,8,1955-08-01
90245,90245,VANCOUVER INT'L A,49.195,-123.182,BC,16.2,0.0,-1.8,25.6,0.0,8.9,0.0,0.0,0.0,,2.8,0.0,8.0,0.0,1.0,321.6,0.0,116.0,57.5,1.3,1108447,1955,8,1955-08-01
90367,90367,SAANICHTON CDA,48.698,-123.594,BC,13.3,0.0,-1.2,28.3,0.0,4.4,0.0,0.0,0.0,,14.9,0.0,50.0,,4.0,184.6,0.0,89.0,144.7,4.1,1016940,1955,9,1955-09-01
90372,90372,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.9,0.0,,26.7,0.0,6.7,0.0,0.0,0.0,,14.0,0.0,,0.0,3.0,196.1,0.0,,126.5,4.7,1018610,1955,9,1955-09-01
90373,90373,VICTORIA INT'L A,48.647,-123.426,BC,13.6,0.0,-0.5,31.1,0.0,3.3,0.0,0.0,0.0,,17.4,0.0,56.0,0.0,3.0,,,,137.5,5.6,1018620,1955,9,1955-09-01
90467,90467,PRINCE GEORGE A,53.891,-122.679,BC,9.2,0.0,-1.2,24.4,0.0,-8.9,0.0,0.3,0.0,94.0,18.3,0.0,33.0,0.0,5.0,232.5,0.0,131.0,265.4,0.0,1096450,1955,9,1955-09-01
90505,90505,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,52.2,0.0,,,8.0,,,,,,1108446,1955,9,1955-09-01
90506,90506,VANCOUVER INT'L A,49.195,-123.182,BC,13.7,0.0,-1.2,25.6,0.0,2.2,0.0,0.0,0.0,,30.5,0.0,60.0,0.0,4.0,177.7,0.0,84.0,128.8,0.5,1108447,1955,9,1955-09-01
90629,90629,SAANICHTON CDA,48.698,-123.594,BC,3.0,0.0,-1.8,8.9,0.0,-6.7,0.0,1.0,0.0,12.0,93.1,0.0,64.0,,18.0,0.0,30.95833333333333,,463.8,0.0,1016940,1956,1,1956-01-01
90635,90635,VICTORIA GONZALES HTS,48.417,-123.317,BC,4.1,0.0,,10.6,0.0,-5.6,0.0,18.3,0.0,,73.5,0.0,,5.0,17.0,0.0,30.95833333333333,,431.6,0.0,1018610,1956,1,1956-01-01
90636,90636,VICTORIA INT'L A,48.647,-123.426,BC,3.3,0.0,-1.3,9.4,0.0,-8.3,0.0,5.5,0.0,51.0,118.4,0.0,83.0,0.0,20.0,,,,455.9,0.0,1018620,1956,1,1956-01-01
90728,90728,PRINCE GEORGE A,53.891,-122.679,BC,-16.2,0.0,-8.3,2.8,0.0,-40.6,0.0,44.3,0.0,81.0,44.3,0.0,84.0,45.0,10.0,0.0,30.95833333333333,,1059.0,0.0,1096450,1956,1,1956-01-01
90766,90766,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,4.8,0.0,,168.7,0.0,,,22.0,,,,,,1108446,1956,1,1956-01-01
90767,90767,VANCOUVER INT'L A,49.195,-123.182,BC,3.0,0.0,-1.1,10.6,0.0,-10.0,0.0,8.1,0.0,73.0,134.6,0.0,80.0,0.0,19.0,0.0,30.95833333333333,,463.5,0.0,1108447,1956,1,1956-01-01
90884,90884,SAANICHTON CDA,48.698,-123.594,BC,8.8,0.0,-1.5,17.8,0.0,-1.1,0.0,0.0,0.0,0.0,159.1,0.0,171.0,,16.0,,,,285.3,0.0,1016940,1956,10,1956-10-01
90890,90890,VICTORIA GONZALES HTS,48.417,-123.317,BC,9.8,0.0,,18.9,0.0,1.7,0.0,0.0,0.0,,134.3,0.0,,0.0,15.0,,,,253.8,0.0,1018610,1956,10,1956-10-01
90891,90891,VICTORIA INT'L A,48.647,-123.426,BC,9.0,0.0,-1.0,19.4,0.0,-4.4,0.0,0.0,0.0,0.0,165.5,0.0,188.0,0.0,19.0,,,,280.4,0.0,1018620,1956,10,1956-10-01
90981,90981,PRINCE GEORGE,53.917,-122.733,BC,4.0,18.0,,17.8,17.0,-8.3,15.0,0.0,28.0,,8.1,28.0,,,2.0,,,,181.4,0.0,1096435,1956,10,1956-10-01
90982,90982,PRINCE GEORGE A,53.891,-122.679,BC,2.5,0.0,-2.0,18.3,0.0,-14.4,0.0,16.6,0.0,209.0,48.7,0.0,77.0,8.0,11.0,,,,481.4,0.0,1096450,1956,10,1956-10-01
91019,91019,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,341.0,0.0,,,21.0,,,,,,1108446,1956,10,1956-10-01
91020,91020,VANCOUVER INT'L A,49.195,-123.182,BC,9.4,0.0,-0.9,16.7,0.0,-1.1,0.0,0.0,0.0,0.0,205.8,0.0,170.0,0.0,19.0,,,,265.9,0.0,1108447,1956,10,1956-10-01
91142,91142,SAANICHTON CDA,48.698,-123.594,BC,5.2,0.0,-1.4,11.1,0.0,-2.2,0.0,0.0,0.0,0.0,48.8,0.0,31.0,,7.0,,,,385.1,0.0,1016940,1956,11,1956-11-01
91148,91148,VICTORIA GONZALES HTS,48.417,-123.317,BC,6.6,0.0,,11.1,0.0,0.0,0.0,0.0,0.0,,55.0,0.0,,0.0,8.0,,,,343.5,0.0,1018610,1956,11,1956-11-01
91149,91149,VICTORIA INT'L A,48.647,-123.426,BC,5.0,0.0,-1.3,11.7,0.0,-3.3,0.0,0.0,0.0,0.0,52.3,0.0,34.0,0.0,10.0,,,,389.0,0.0,1018620,1956,11,1956-11-01
91237,91237,PRINCE GEORGE A,53.891,-122.679,BC,-2.1,0.0,0.3,11.7,0.0,-19.4,0.0,11.9,0.0,33.0,40.4,0.0,73.0,0.0,8.0,,,,603.8,0.0,1096450,1956,11,1956-11-01
91275,91275,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,13.0,,97.8,13.0,,,9.0,,,,,,1108446,1956,11,1956-11-01
91276,91276,VANCOUVER INT'L A,49.195,-123.182,BC,5.0,0.0,-1.3,12.8,0.0,-2.8,0.0,0.0,0.0,0.0,70.4,0.0,37.0,0.0,7.0,,,,390.0,0.0,1108447,1956,11,1956-11-01
91399,91399,SAANICHTON CDA,48.698,-123.594,BC,4.3,0.0,-0.1,12.8,0.0,-7.8,0.0,10.2,0.0,153.0,188.4,0.0,133.0,,19.0,,,,423.3,0.0,1016940,1956,12,1956-12-01
91405,91405,VICTORIA GONZALES HTS,48.417,-123.317,BC,5.0,0.0,,12.8,0.0,-7.8,0.0,18.4,0.0,,247.1,0.0,,0.0,15.0,,,,401.5,0.0,1018610,1956,12,1956-12-01
91406,91406,VICTORIA INT'L A,48.647,-123.426,BC,4.4,0.0,0.4,14.4,0.0,-9.4,0.0,14.0,0.0,102.0,177.4,0.0,125.0,0.0,18.0,,,,421.0,0.0,1018620,1956,12,1956-12-01
91494,91494,PRINCE GEORGE,53.917,-122.733,BC,-7.4,4.0,,8.3,4.0,-27.8,3.0,,,,,,,,,,,,687.0,0.0,1096435,1956,12,1956-12-01
91495,91495,PRINCE GEORGE A,53.891,-122.679,BC,-7.4,0.0,-0.2,6.7,0.0,-33.9,0.0,72.0,0.0,151.0,86.9,0.0,198.0,7.0,19.0,,,,787.3,0.0,1096450,1956,12,1956-12-01
91533,91533,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,5.3,0.0,,357.7,0.0,,,20.0,,,,,,1108446,1956,12,1956-12-01
91534,91534,VANCOUVER INT'L A,49.195,-123.182,BC,4.1,0.0,0.6,12.2,0.0,-10.0,0.0,1.8,0.0,12.0,195.5,0.0,121.0,0.0,20.0,,,,430.2,0.0,1108447,1956,12,1956-12-01
91657,91657,SAANICHTON CDA,48.698,-123.594,BC,1.5,0.0,-3.8,9.4,0.0,-11.1,0.0,25.2,0.0,609.0,47.1,0.0,53.0,,10.0,,,,477.5,0.0,1016940,1956,2,1956-02-01
91663,91663,VICTORIA GONZALES HTS,48.417,-123.317,BC,2.8,0.0,,9.4,0.0,-10.0,0.0,19.9,0.0,,55.4,0.0,,0.0,13.0,,,,441.1,0.0,1018610,1956,2,1956-02-01
91664,91664,VICTORIA INT'L A,48.647,-123.426,BC,2.1,0.0,-3.0,10.0,0.0,-11.1,0.0,29.0,0.0,458.0,58.1,0.0,65.0,0.0,12.0,,,,462.1,0.0,1018620,1956,2,1956-02-01
91757,91757,PRINCE GEORGE A,53.891,-122.679,BC,-12.3,0.0,-7.3,3.9,0.0,-45.0,0.0,87.6,0.0,311.0,87.6,0.0,297.0,94.0,19.0,,,,879.5,0.0,1096450,1956,2,1956-02-01
91795,91795,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,37.8,0.0,,159.9,0.0,,,19.0,,,,,,1108446,1956,2,1956-02-01
91796,91796,VANCOUVER INT'L A,49.195,-123.182,BC,1.6,0.0,-3.3,7.8,0.0,-13.3,0.0,35.9,0.0,569.0,110.3,0.0,105.0,0.0,16.0,,,,475.0,0.0,1108447,1956,2,1956-02-01
91913,91913,SAANICHTON CDA,48.698,-123.594,BC,4.2,0.0,-2.9,12.2,0.0,-3.3,0.0,10.6,0.0,558.0,116.4,0.0,147.0,,17.0,,,,428.8,0.0,1016940,1956,3,1956-03-01
91919,91919,VICTORIA GONZALES HTS,48.417,-123.317,BC,5.4,0.0,,14.4,0.0,-2.2,0.0,16.8,0.0,,68.5,0.0,,0.0,14.0,,,,391.2,0.0,1018610,1956,3,1956-03-01
91920,91920,VICTORIA INT'L A,48.647,-123.426,BC,4.6,0.0,-2.1,12.8,0.0,-4.4,0.0,10.3,0.0,301.0,110.1,0.0,140.0,0.0,16.0,,,,414.3,0.0,1018620,1956,3,1956-03-01
92011,92011,PRINCE GEORGE A,53.891,-122.679,BC,-3.4,0.0,-3.1,8.3,0.0,-33.3,0.0,39.5,0.0,190.0,45.1,0.0,152.0,47.0,12.0,,,,662.1,0.0,1096450,1956,3,1956-03-01
92050,92050,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,22.9,0.0,,185.2,0.0,,,16.0,,,,,,1108446,1956,3,1956-03-01
92051,92051,VANCOUVER INT'L A,49.195,-123.182,BC,4.9,0.0,-2.0,12.8,0.0,-3.3,0.0,16.2,0.0,701.0,116.7,0.0,102.0,0.0,16.0,,,,406.2,0.0,1108447,1956,3,1956-03-01
92169,92169,SAANICHTON CDA,48.698,-123.594,BC,9.4,0.0,0.1,21.7,0.0,-1.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,259.4,0.0,1016940,1956,4,1956-04-01
92175,92175,VICTORIA GONZALES HTS,48.417,-123.317,BC,10.1,0.0,,21.1,0.0,1.1,0.0,0.0,0.0,,2.4,0.0,,0.0,1.0,,,,236.3,0.0,1018610,1956,4,1956-04-01
92176,92176,VICTORIA INT'L A,48.647,-123.426,BC,9.4,0.0,0.4,22.2,0.0,-3.9,0.0,0.0,0.0,0.0,2.1,0.0,4.0,0.0,0.0,,,,258.8,0.0,1018620,1956,4,1956-04-01
92268,92268,PRINCE GEORGE A,53.891,-122.679,BC,3.9,0.0,-1.1,19.4,0.0,-8.3,0.0,15.0,0.0,202.0,20.4,0.0,57.0,0.0,5.0,,,,422.4,0.0,1096450,1956,4,1956-04-01
92307,92307,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,32.6,0.0,,,7.0,,,,,,1108446,1956,4,1956-04-01
92308,92308,VANCOUVER INT'L A,49.195,-123.182,BC,9.7,0.0,0.3,20.0,0.0,1.1,0.0,0.0,0.0,0.0,13.8,0.0,16.0,0.0,2.0,,,,249.6,0.0,1108447,1956,4,1956-04-01
92429,92429,SAANICHTON CDA,48.698,-123.594,BC,13.3,0.0,1.1,27.8,0.0,5.0,0.0,0.0,0.0,,12.4,0.0,30.0,,4.0,,,,150.3,4.4,1016940,1956,5,1956-05-01
92435,92435,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.3,0.0,,28.3,0.0,5.0,0.0,0.0,0.0,,6.7,0.0,,0.0,2.0,,,,151.8,7.4,1018610,1956,5,1956-05-01
92436,92436,VICTORIA INT'L A,48.647,-123.426,BC,13.4,0.0,1.3,28.9,0.0,3.9,0.0,0.0,0.0,,14.7,0.0,39.0,0.0,5.0,,,,145.6,3.8,1018620,1956,5,1956-05-01
92529,92529,PRINCE GEORGE A,53.891,-122.679,BC,10.2,0.0,0.1,28.9,0.0,-6.1,0.0,0.0,0.0,0.0,10.1,0.0,21.0,0.0,3.0,,,,243.0,0.0,1096450,1956,5,1956-05-01
92568,92568,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,19.7,0.0,,,6.0,,,,,,1108446,1956,5,1956-05-01
92569,92569,VANCOUVER INT'L A,49.195,-123.182,BC,13.7,0.0,0.9,27.8,0.0,2.8,0.0,0.0,0.0,,10.6,0.0,16.0,0.0,4.0,,,,136.3,1.5,1108447,1956,5,1956-05-01
92690,92690,SAANICHTON CDA,48.698,-123.594,BC,12.7,0.0,-2.2,20.6,0.0,5.6,0.0,0.0,0.0,,74.4,0.0,215.0,,11.0,,,,157.7,0.0,1016940,1956,6,1956-06-01
92696,92696,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.1,0.0,,20.6,0.0,7.8,0.0,0.0,0.0,,43.4,0.0,,0.0,8.0,,,,146.8,0.0,1018610,1956,6,1956-06-01
92697,92697,VICTORIA INT'L A,48.647,-123.426,BC,13.3,0.0,-1.6,21.1,0.0,6.7,0.0,0.0,0.0,,82.8,0.0,271.0,0.0,15.0,,,,141.2,0.0,1018620,1956,6,1956-06-01
92790,92790,PRINCE GEORGE A,53.891,-122.679,BC,11.7,0.0,-2.0,24.4,0.0,0.0,0.0,0.0,0.0,,81.4,0.0,125.0,0.0,15.0,,,,187.8,0.0,1096450,1956,6,1956-06-01
92829,92829,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,169.0,0.0,,,15.0,,,,,,1108446,1956,6,1956-06-01
92830,92830,VANCOUVER INT'L A,49.195,-123.182,BC,14.1,0.0,-1.6,22.2,0.0,7.8,0.0,0.0,0.0,,114.2,0.0,212.0,0.0,13.0,,,,118.4,0.0,1108447,1956,6,1956-06-01
92952,92952,SAANICHTON CDA,48.698,-123.594,BC,17.0,0.0,0.0,30.0,0.0,7.8,0.0,0.0,0.0,,4.3,0.0,21.0,,1.0,,,,52.0,20.8,1016940,1956,7,1956-07-01
92958,92958,VICTORIA GONZALES HTS,48.417,-123.317,BC,16.1,0.0,,31.1,0.0,9.4,0.0,0.0,0.0,,4.7,0.0,,0.0,1.0,,,,71.5,14.1,1018610,1956,7,1956-07-01
92959,92959,VICTORIA INT'L A,48.647,-123.426,BC,16.9,0.0,0.0,30.6,0.0,8.3,0.0,0.0,0.0,,5.8,0.0,32.0,0.0,1.0,,,,53.7,19.1,1018620,1956,7,1956-07-01
93051,93051,PRINCE GEORGE A,53.891,-122.679,BC,15.3,0.0,-0.5,31.1,0.0,0.6,0.0,0.0,0.0,0.0,50.1,0.0,81.0,0.0,8.0,,,,98.5,13.6,1096450,1956,7,1956-07-01
93089,93089,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,22.4,0.0,,,2.0,,,,,,1108446,1956,7,1956-07-01
93090,93090,VANCOUVER INT'L A,49.195,-123.182,BC,18.3,0.0,0.3,29.4,0.0,10.0,0.0,0.0,0.0,,16.5,0.0,46.0,0.0,3.0,,,,21.3,29.8,1108447,1956,7,1956-07-01
93213,93213,SAANICHTON CDA,48.698,-123.594,BC,16.2,0.0,-1.0,27.8,0.0,8.3,0.0,0.0,0.0,,42.7,0.0,161.0,,6.0,,,,60.8,3.7,1016940,1956,8,1956-08-01
93219,93219,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.4,0.0,,27.2,0.0,8.9,0.0,0.0,0.0,,29.5,0.0,,0.0,3.0,,,,82.8,0.9,1018610,1956,8,1956-08-01
93220,93220,VICTORIA INT'L A,48.647,-123.426,BC,15.9,0.0,-0.8,28.3,0.0,7.8,0.0,0.0,0.0,,53.3,0.0,224.0,0.0,5.0,,,,67.7,3.0,1018620,1956,8,1956-08-01
93310,93310,PRINCE GEORGE,53.917,-122.733,BC,16.6,1.0,,31.1,1.0,3.3,0.0,0.0,0.0,,81.9,0.0,,,5.0,,,,66.2,23.8,1096435,1956,8,1956-08-01
93311,93311,PRINCE GEORGE A,53.891,-122.679,BC,14.6,0.0,-0.4,29.4,0.0,1.7,0.0,0.0,0.0,,58.7,0.0,114.0,0.0,6.0,,,,113.1,7.3,1096450,1956,8,1956-08-01
93348,93348,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,68.2,0.0,,,5.0,,,,,,1108446,1956,8,1956-08-01
93349,93349,VANCOUVER INT'L A,49.195,-123.182,BC,17.7,0.0,-0.3,29.4,0.0,10.6,0.0,0.0,0.0,,41.2,0.0,112.0,0.0,5.0,,,,24.7,16.2,1108447,1956,8,1956-08-01
93472,93472,SAANICHTON CDA,48.698,-123.594,BC,13.1,0.0,-1.5,24.4,0.0,5.6,0.0,0.0,0.0,,66.9,0.0,226.0,,11.0,,,,147.2,0.0,1016940,1956,9,1956-09-01
93478,93478,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.6,0.0,,25.6,0.0,7.8,0.0,0.0,0.0,,77.5,0.0,,0.0,9.0,,,,135.0,1.5,1018610,1956,9,1956-09-01
93479,93479,VICTORIA INT'L A,48.647,-123.426,BC,13.5,0.0,-0.7,26.1,0.0,5.0,0.0,0.0,0.0,,69.7,0.0,224.0,0.0,11.0,,,,135.7,0.0,1018620,1956,9,1956-09-01
93569,93569,PRINCE GEORGE,53.917,-122.733,BC,11.1,3.0,,27.8,2.0,-3.3,1.0,0.0,0.0,,39.0,0.0,,,6.0,,,,185.9,0.0,1096435,1956,9,1956-09-01
93570,93570,PRINCE GEORGE A,53.891,-122.679,BC,9.5,0.0,-0.8,26.7,0.0,-5.6,0.0,0.0,0.0,0.0,31.6,0.0,56.0,0.0,7.0,,,,253.8,0.0,1096450,1956,9,1956-09-01
93606,93606,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,141.8,0.0,,,10.0,,,,,,1108446,1956,9,1956-09-01
93607,93607,VANCOUVER INT'L A,49.195,-123.182,BC,13.9,0.0,-1.0,24.4,0.0,4.4,0.0,0.0,0.0,,116.5,0.0,229.0,0.0,9.0,,,,123.7,0.0,1108447,1956,9,1956-09-01
93727,93727,SAANICHTON CDA,48.698,-123.594,BC,0.0,0.0,-4.8,8.9,0.0,-8.9,0.0,20.9,0.0,257.0,86.2,0.0,59.0,,11.0,81.1,0.0416666666666666,,557.2,0.0,1016940,1957,1,1957-01-01
93733,93733,VICTORIA GONZALES HTS,48.417,-123.317,BC,1.0,0.0,,8.3,0.0,-8.3,0.0,31.6,0.0,,73.0,0.0,,0.0,11.0,95.1,0.0416666666666666,,526.2,0.0,1018610,1957,1,1957-01-01
93734,93734,VICTORIA INT'L A,48.647,-123.426,BC,-0.4,0.0,-4.9,8.9,0.0,-13.9,0.0,33.0,0.0,303.0,80.2,0.0,56.0,5.0,13.0,,,,569.9,0.0,1018620,1957,1,1957-01-01
93822,93822,PRINCE GEORGE A,53.891,-122.679,BC,-20.5,0.0,-12.6,0.6,0.0,-42.8,0.0,48.2,0.0,88.0,48.2,0.0,91.0,38.0,8.0,120.8,0.0416666666666666,,1194.8,0.0,1096450,1957,1,1957-01-01
93859,93859,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,8.8,0.0,,99.1,0.0,,,11.0,,,,,,1108446,1957,1,1957-01-01
93860,93860,VANCOUVER INT'L A,49.195,-123.182,BC,-1.1,0.0,-5.2,8.9,0.0,-13.3,0.0,35.6,0.0,322.0,78.5,0.0,47.0,10.0,8.0,98.8,0.0416666666666666,,591.7,0.0,1108447,1957,1,1957-01-01
93987,93987,SAANICHTON CDA,48.698,-123.594,BC,9.9,0.0,-0.4,19.4,0.0,2.2,0.0,0.0,0.0,0.0,72.7,0.0,78.0,,9.0,118.3,0.0,98.0,251.4,0.0,1016940,1957,10,1957-10-01
93993,93993,VICTORIA GONZALES HTS,48.417,-123.317,BC,10.7,0.0,,18.9,0.0,2.2,0.0,0.0,0.0,,46.8,0.0,,0.0,6.0,148.8,0.0,,226.9,0.0,1018610,1957,10,1957-10-01
93994,93994,VICTORIA INT'L A,48.647,-123.426,BC,9.8,0.0,-0.2,20.6,0.0,1.1,0.0,0.0,0.0,0.0,77.1,0.0,87.0,0.0,12.0,,,,254.8,0.0,1018620,1957,10,1957-10-01
94090,94090,PRINCE GEORGE,53.917,-122.733,BC,3.0,2.0,,23.4,1.0,-10.0,1.0,0.0,0.0,,33.8,0.0,,,6.0,,,,435.8,0.0,1096435,1957,10,1957-10-01
94091,94091,PRINCE GEORGE A,53.891,-122.679,BC,2.3,0.0,-2.2,16.1,0.0,-12.8,0.0,13.0,0.0,164.0,50.1,0.0,79.0,0.0,8.0,139.3,0.0,129.0,487.6,0.0,1096450,1957,10,1957-10-01
94128,94128,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,95.2,0.0,,,8.0,,,,,,1108446,1957,10,1957-10-01
94129,94129,VANCOUVER INT'L A,49.195,-123.182,BC,10.0,0.0,-0.3,20.6,0.0,-0.6,0.0,0.0,0.0,0.0,81.0,0.0,67.0,0.0,10.0,140.2,0.0,116.0,249.2,0.0,1108447,1957,10,1957-10-01
94258,94258,SAANICHTON CDA,48.698,-123.594,BC,6.1,0.0,-0.5,13.3,0.0,0.6,0.0,0.0,0.0,0.0,45.9,0.0,29.0,,10.0,104.5,0.0,158.0,355.8,0.0,1016940,1957,11,1957-11-01
94264,94264,VICTORIA GONZALES HTS,48.417,-123.317,BC,7.3,0.0,,12.2,0.0,2.2,0.0,0.0,0.0,,43.5,0.0,,0.0,10.0,106.4,0.0,,321.8,0.0,1018610,1957,11,1957-11-01
94265,94265,VICTORIA INT'L A,48.647,-123.426,BC,6.1,0.0,-0.2,14.4,0.0,-3.3,0.0,0.0,0.0,0.0,40.3,0.0,26.0,0.0,8.0,,,,356.0,0.0,1018620,1957,11,1957-11-01
94361,94361,PRINCE GEORGE A,53.891,-122.679,BC,0.2,0.0,2.7,7.8,0.0,-10.0,0.0,26.1,0.0,72.0,68.9,0.0,125.0,3.0,12.0,58.6,0.0,114.0,532.7,0.0,1096450,1957,11,1957-11-01
94399,94399,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,115.2,0.0,,,15.0,,,,,,1108446,1957,11,1957-11-01
94400,94400,VANCOUVER INT'L A,49.195,-123.182,BC,6.0,0.0,-0.3,14.4,0.0,-4.4,0.0,0.0,0.0,0.0,76.4,0.0,40.0,0.0,12.0,94.0,0.0,156.0,359.8,0.0,1108447,1957,11,1957-11-01
94532,94532,SAANICHTON CDA,48.698,-123.594,BC,5.4,0.0,1.0,12.8,0.0,-0.6,0.0,0.0,0.0,0.0,177.6,0.0,126.0,,23.0,61.2,0.0,128.0,389.8,0.0,1016940,1957,12,1957-12-01
94538,94538,VICTORIA GONZALES HTS,48.417,-123.317,BC,6.5,0.0,,12.8,0.0,0.0,0.0,0.0,0.0,,119.5,0.0,,0.0,19.0,72.3,0.0,,356.1,0.0,1018610,1957,12,1957-12-01
94539,94539,VICTORIA INT'L A,48.647,-123.426,BC,6.0,0.0,2.0,13.3,0.0,-2.8,0.0,0.0,0.0,0.0,184.1,0.0,129.0,0.0,21.0,,,,372.6,0.0,1018620,1957,12,1957-12-01
94636,94636,PRINCE GEORGE A,53.891,-122.679,BC,-4.4,0.0,2.8,7.2,0.0,-18.3,0.0,50.2,0.0,105.0,62.9,0.0,143.0,20.0,13.0,39.2,0.0,90.0,694.8,0.0,1096450,1957,12,1957-12-01
94675,94675,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,230.3,0.0,,,26.0,,,,,,1108446,1957,12,1957-12-01
94676,94676,VANCOUVER INT'L A,49.195,-123.182,BC,5.7,0.0,2.1,13.3,0.0,-3.9,0.0,0.0,0.0,0.0,181.4,0.0,112.0,0.0,20.0,47.1,0.0,83.0,382.4,0.0,1108447,1957,12,1957-12-01
94808,94808,SAANICHTON CDA,48.698,-123.594,BC,2.6,0.0,-2.7,11.7,0.0,-7.8,0.0,29.2,0.0,705.0,104.9,0.0,117.0,,9.0,85.6,0.0,102.0,430.1,0.0,1016940,1957,2,1957-02-01
94814,94814,VICTORIA GONZALES HTS,48.417,-123.317,BC,3.8,0.0,,11.7,0.0,-3.9,0.0,22.6,0.0,,94.5,0.0,,0.0,11.0,91.4,0.0,,396.7,0.0,1018610,1957,2,1957-02-01
94815,94815,VICTORIA INT'L A,48.647,-123.426,BC,2.5,0.0,-2.6,12.8,0.0,-8.9,0.0,34.0,0.0,537.0,120.7,0.0,135.0,0.0,9.0,,,,433.7,0.0,1018620,1957,2,1957-02-01
94903,94903,PRINCE GEORGE A,53.891,-122.679,BC,-11.6,0.0,-6.5,7.8,0.0,-38.3,0.0,31.3,0.0,111.0,36.9,0.0,125.0,36.0,9.0,106.5,0.0,127.0,827.7,0.0,1096450,1957,2,1957-02-01
94941,94941,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,11.7,0.0,,116.7,0.0,,,10.0,,,,,,1108446,1957,2,1957-02-01
94942,94942,VANCOUVER INT'L A,49.195,-123.182,BC,2.2,0.0,-2.7,11.1,0.0,-8.9,0.0,23.6,0.0,374.0,84.4,0.0,81.0,0.0,9.0,107.9,0.0,119.0,442.3,0.0,1108447,1957,2,1957-02-01
95065,95065,SAANICHTON CDA,48.698,-123.594,BC,6.1,0.0,-1.0,13.3,0.0,-0.6,0.0,0.0,0.0,0.0,78.3,0.0,99.0,,13.0,121.2,0.0,93.0,369.2,0.0,1016940,1957,3,1957-03-01
95071,95071,VICTORIA GONZALES HTS,48.417,-123.317,BC,7.0,0.0,,12.8,0.0,0.6,0.0,0.5,0.0,,62.1,0.0,,0.0,10.0,140.7,0.0,,342.3,0.0,1018610,1957,3,1957-03-01
95072,95072,VICTORIA INT'L A,48.647,-123.426,BC,6.3,0.0,-0.5,14.4,0.0,-1.1,0.0,1.8,0.0,53.0,95.4,0.0,122.0,0.0,13.0,,,,363.3,0.0,1018620,1957,3,1957-03-01
95161,95161,PRINCE GEORGE A,53.891,-122.679,BC,-1.2,0.0,-1.0,8.9,0.0,-17.8,0.0,19.4,0.0,93.0,42.2,0.0,142.0,18.0,10.0,115.0,0.0,75.0,595.3,0.0,1096450,1957,3,1957-03-01
95201,95201,VANCOUVER HARBOUR CS,49.296,-123.122,BC,,,,,,,,0.0,0.0,,178.6,0.0,,,15.0,,,,,,1108446,1957,3,1957-03-01
95202,95202,VANCOUVER INT'L A,49.195,-123.182,BC,6.5,0.0,-0.3,14.4,0.0,-3.3,0.0,3.1,0.0,134.0,130.2,0.0,114.0,0.0,15.0,121.5,0.0,90.0,355.2,0.0,1108447,1957,3,1957-03-01
95324,95324,SAANICHTON CDA,48.698,-123.594,BC,9.0,0.0,-0.3,20.6,0.0,0.6,0.0,0.0,0.0,,54.8,0.0,106.0,,11.0,189.3,0.0,112.0,271.1,0.0,1016940,1957,4,1957-04-01
95330,95330,VICTORIA GONZALES HTS,48.417,-123.317,BC,9.7,0.0,,20.6,0.0,3.3,0.0,0.0,0.0,,49.4,0.0,,0.0,9.0,205.2,0.0,,249.5,0.0,1018610,1957,4,1957-04-01
